,BonusAmount,Trialid,action,comments,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,indexOf,interest,length,outcomeRT,pbGamble,phase,recordedPresses,recordedTimes,response,standardGamble,status,switchTimes,template,templates,trialNumber,understand,uniqueid,viewTime
662,,8,,,,,,,2459.940777,1352,,,,,175,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,space,jkey,fkey,jkey",",614,1262,2022,2695,3422,3998,4214,4406,4910,5326,6037",gamble,8,,",478,39,102,26,86,38,598,94",,,84,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
663,,32,,,,,,,2019.351312,1019,,,,,312,36,,",fkey,jkey,fkey,jkey,fkey,space,jkey,fkey,jkey",",390,1046,1766,2439,3174,3422,4141,4950,5693",gamble,2,,",270,42,68,72,180,248,168,129",,,85,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
664,,31,,,,,,,3070.459295,596,,,,,141,48,,",fkey,jkey,fkey,jkey,fkey,jkey,space,fkey,jkey",",408,1056,1808,2448,3184,3808,4083,4696,5360",gamble,1,,",296,21,88,16,44,21,256,46",,,86,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
665,,8,,,,,,,1517.46765,710,,,,,319,23,,",fkey,jkey,jkey,space,jkey,fkey,jkey,fkey,jkey",",534,1230,2534,2734,3270,4006,4694,5422,6134",gamble,8,,",398,86,44,718,88,52,83,99",,,87,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
666,,2,,,,,,,3377.869556,682,,,,,205,36,,",jkey,fkey,jkey,fkey,fkey,jkey,jkey,fkey,space,jkey,fkey,jkey",",545,913,1674,2282,2777,3370,3850,4538,4969,5490,6194,6874",gamble,2,,",770,152,462,483,18,336,61,56",,,88,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
667,,9,,,,,,,1680.302895,0,,,,,165,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",564,764,1436,2124,2860,4040,4748,5444,6163",success,9,,",644,27,80,65,549,79,63,66",,,89,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
668,,29,,,,,,,2125.101091,0,,,,,254,36,,",jkey,fkey,jkey,jkey,fkey,jkey,fkey",",652,1323,2019,3467,4187,4892,5564",success,9,,",555,23,74,70,94,73,69,38",,,90,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
669,,24,,,,,,,1371.000042,0,,,,,402,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",648,1416,2104,2856,3504,4167,4912,5608",success,4,,",528,111,82,71,13,52,124,62",,,91,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
670,,32,,,,,,,1294.6347,560,,,,,123,24,,",jkey,fkey,jkey,space,jkey,fkey,jkey,fkey,fkey,jkey,jkey",",632,921,1537,2736,3064,3768,4424,5073,5560,6145,6657",gamble,2,,",768,32,5,243,52,50,451,524",,,92,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
671,,24,,,,,,,2309.27344,0,,,,,143,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",651,1042,1654,2362,3059,3754,4418,5075,5698",success,4,,",899,25,43,60,65,20,1,1",,,93,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
672,,29,,,,,,,3365.421918,0,,,,,225,48,,",fkey,jkey,fkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,fkey",",444,708,1323,1819,2476,3148,3827,4467,4955,5587,6228,6643",success,9,,",580,471,28,39,49,480,0,399",,,94,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
673,,75,,,,,,,3591.894967,843,,,,,226,48,,",jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey,space,fkey,jkey",",454,646,1349,2109,2781,3421,3893,4557,5037,5549,6213",gamble,5,,",495,125,94,54,457,42,362,51",,,95,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
674,,32,,,,,,,3116.868366,1303,,,,,207,48,,",fkey,jkey,fkey,jkey,fkey,jkey,jkey,space,fkey,jkey",",573,1181,1885,2541,3142,4149,4605,4925,5709,6389",gamble,2,,",413,14,46,13,422,410,490,39",,,96,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
675,,39,,,,,,,2200.507443,1297,,,,,148,36,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,space,jkey,fkey",",671,863,1455,2127,2775,3415,4083,4215,4783,5463",gamble,9,,",585,100,41,0,0,64,44,44",,,97,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
676,,25,,,,,,,3359.514928,0,,,,,202,48,,",fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey,fkey,fkey",",721,1080,1760,2432,3080,3528,4184,4936,5608,6200,6679",success,5,,",952,42,59,438,44,97,46,422",,,98,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
677,,38,,,,,,,3105.036216,639,,,,,137,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,space,jkey,fkey",",574,847,1590,2238,2974,3670,4358,4582,5126,5789",gamble,8,,",734,126,35,71,74,47,126,22",,,99,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
678,,31,,,,,,,1166.877967,0,,,,,238,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",590,1269,2062,2741,3453,4198,4894,5557",success,1,,",454,86,125,77,38,143,18,49",,,100,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
679,,31,,,,,,,1661.577383,810,,,,,166,24,,",fkey,jkey,fkey,jkey,space,jkey,fkey,jkey,fkey,jkey",",629,1269,1957,2629,3109,3637,4125,4724,5421,6085",gamble,1,,",502,34,21,42,834,30,50,59",,,101,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
680,,28,,,,,,,2367.959688,681,,,,,228,36,,",jkey,fkey,jkey,fkey,fkey,jkey,space,jkey,fkey,jkey,fkey,jkey",",481,657,1265,1937,2336,3025,3649,4352,4793,5448,6143,6793",gamble,8,,",513,52,395,67,1080,68,48,35",,,102,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
681,,38,,,,,,,1825.035732,664,,,,,207,24,,",fkey,jkey,fkey,jkey,space,jkey,jkey,jkey,fkey,jkey,fkey,jkey",",600,1200,1975,2640,3031,3632,4136,4576,4984,5656,6416,7128",gamble,8,,",463,14,117,56,1685,62,114,101",,,103,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
682,,1,,,,,,,1017.399269,0,,,,,393,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",632,825,1473,2097,2793,3408,4128,4785,5569",success,1,,",705,28,0,16,5,68,56,109",,,104,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
683,,35,,,,,,,505.6078768,869,,,,,170,0,,",jkey,fkey,space,jkey,fkey,jkey,fkey,jkey,fkey",",621,1340,2004,2404,3036,3677,4349,4988,5677",gamble,5,,",525,59,455,1,12,50,17,22",,,105,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
684,,24,,,,,,,2448.60509,0,,,,,115,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",610,1225,1921,2609,3337,3962,4705,5338",success,4,,",483,17,38,55,86,6,95,22",,,106,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
685,,35,,,,,,,3077.495642,604,,,,,122,36,,",fkey,jkey,fkey,fkey,jkey,fkey,space,jkey,fkey,jkey",",548,1252,1901,2397,3015,3796,4220,4716,5412,6045",gamble,5,,",429,104,477,4,149,271,60,1",,,107,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
686,,75,,,,,,,584.6355171,0,,,,,184,0,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",452,1173,1812,2540,3228,3924,4660,5341",success,5,,",348,74,31,74,101,11,115,51",,,108,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
687,,86,,,,,,,2713.808929,0,,,,,196,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",755,1475,2164,2939,3628,4340,4955,5691",success,6,,",651,52,101,88,70,68,16,84",,,109,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
688,,2,,,,,,,2062.759691,0,,,,,294,24,,",jkey,fkey,jkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey",",432,760,1304,1792,2543,3224,3848,4312,4968,5664,6368",success,2,,",585,444,108,25,476,36,28,104",,,110,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
689,,5,,,,,,,1270.834602,0,,,,,198,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",640,832,1423,2167,2879,3559,4264,4983,5671",success,5,,",680,0,82,74,46,78,86,78",,,111,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
690,,31,,,,,,,3303.748073,770,,,,,188,48,,",fkey,jkey,fkey,jkey,fkey,jkey,space,jkey,fkey,jkey",",702,1279,2014,2702,3446,4134,4734,5206,5422,6070",gamble,1,,",534,14,69,67,102,63,620,56",,,112,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
691,,2,,,,,,,981.3848235,0,,,,,575,12,,",fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey",",624,1272,1960,2872,3488,3936,4656,5408,6336",success,2,,",488,38,22,293,425,86,102,300",,,113,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
692,,29,,,,,,,2113.808759,0,,,,,198,24,,",jkey,fkey,jkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey",",615,830,1399,1863,2567,3263,3846,4294,4911,5654,6328",success,9,,",664,456,68,64,363,25,81,46",,,114,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
693,,21,,,,,,,2373.690496,0,,,,,201,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",532,692,1332,1988,2684,3340,4051,4788,5515",success,1,,",564,38,6,61,26,64,95,61",,,115,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
694,,35,,,,,,,2413.804675,772,,,,,268,36,,",fkey,jkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey,jkey",",589,1293,2045,2741,3373,3773,4270,4533,5189,5924,6573",gamble,5,,",462,108,87,64,1130,68,87,23",,,116,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
695,,1,,,,,,,2526.265673,0,,,,,192,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",575,1271,1912,2600,3279,3984,4631,5336",success,1,,",472,36,49,20,49,47,32,69",,,117,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
696,,9,,,,,,,3564.03104,746,,,,,238,48,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey,space,jkey,fkey",",658,1346,1826,2449,3185,3882,4586,5010,5537,6354",gamble,9,,",594,469,19,95,62,75,326,174",,,118,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
697,,22,,,,,,,2668.11974,0,,,,,197,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey",",494,1246,1942,2614,3342,4029,4645,5165,5822",success,2,,",390,89,79,25,100,23,524,4",,,119,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
698,,34,,,,,,,852.6004928,816,,,,,201,12,,",jkey,fkey,fkey,space,jkey,fkey,jkey,fkey,jkey,fkey",",487,1144,1639,2159,2623,3304,4008,4703,5327,6049",gamble,4,,",376,477,364,37,91,53,12,59",,,120,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
699,,21,,,,,,,1803.817949,0,,,,,322,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",489,1168,1880,2609,3273,3977,4624,5361",success,1,,",377,25,110,81,33,62,19,62",,,121,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
700,,8,,,,,,,3097.159749,952,,,,,260,48,,",jkey,fkey,jkey,fkey,jkey,fkey,space,jkey,fkey",",439,1143,1839,2559,3303,3967,4495,4896,5631",gamble,8,,",328,49,95,52,128,52,275,84",,,122,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
701,,5,,,,,,,1221.014045,1160,,,,,215,12,,",jkey,fkey,jkey,fkey,jkey,space,jkey,fkey,jkey,fkey,jkey",",423,807,1432,2120,2735,3175,3679,4055,4679,5384,6023",gamble,5,,",682,8,48,0,633,18,54,38",,,123,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
702,,32,,,,,,,966.7436653,809,,,,,91,12,,",jkey,fkey,jkey,space,jkey,fkey,jkey,fkey,jkey,fkey",",490,1186,1906,2274,2883,3218,3850,4506,5186,5890",gamble,2,,",386,45,41,693,27,23,42,50",,,124,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
703,,39,,,,,,,1339.827306,627,,,,,206,24,,",jkey,fkey,jkey,space,fkey,jkey,jkey,fkey,jkey,fkey",",657,1353,2042,2625,3177,3778,4281,4945,5633,6321",gamble,9,,",561,34,94,478,478,22,57,14",,,125,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
704,,34,,,,,,,855.4542555,1036,,,,,380,12,,",fkey,jkey,fkey,space,jkey,fkey,jkey,jkey,fkey,jkey",",716,1348,2068,2612,2972,3700,4348,4748,5428,6124",gamble,4,,",580,23,52,292,116,404,27,64",,,126,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
705,,4,,,,,,,915.2153956,0,,,,,182,12,,",jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey,fkey",",414,1134,1838,2454,2990,3638,4317,4974,5654",success,4,,",302,66,66,506,62,34,30,26",,,127,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
706,,24,,,,,,,1293.622144,0,,,,,222,24,,",space,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",190,878,1118,1718,3118,3726,4398,5109,5766,6781,7438,8086",success,4,,",966,6,726,1380,19,399,7,6",,,128,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
707,,4,,,,,,,541.608315,1307,,,,,183,0,,",jkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey,jkey",",622,918,1598,2318,2781,3302,4014,4702,5414,6061",gamble,4,,",782,58,71,360,48,72,84,28",,,129,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
708,,9,,,,,,,1951.25961,720,,,,,201,36,,",jkey,fkey,jkey,fkey,space,fkey,jkey,fkey,jkey",",527,812,1392,2056,3424,4080,4720,5376,5984",gamble,9,,",632,11,45,12,722,10,2,2",,,130,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
709,,39,,,,,,,1962.304792,563,,,,,103,24,,",jkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey",",521,1193,1946,2634,3066,3474,4218,4850,5497",gamble,9,,",418,24,116,45,205,99,10,18",,,131,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
710,,4,,,,,,,2785.754249,0,,,,,240,36,,",jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey",",492,683,1340,1963,2507,3156,3851,4699,5316,5828,6467",success,4,,",548,16,524,33,44,228,466,45",,,132,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
711,,,,,,,,,,,,,,,,,postquestionnaire,,,,,begin,,,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
712,1,,,,,,,,,,,,,,,,postquestionnaire,,,,,submit,,,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
713,,,,I did not like having to click enter instead of space to move on. I think I saw an option to gamble where the losing option guaranteed more than $0 but I could not react in time due to the new information. I do not remember if the instructions  said that amount could be more than 0. It could also have just been my eyes playing tricks on me.,,,,,,,,,,,,,,,,,,,,,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
714,,,,,,,9,,,,,,,,,,,,,,,,,,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
715,,,,,,4,,,,,,,,,,,,,,,,,,,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
716,,,,,,,,,,,,,,7,,,,,,,,,,,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
717,,,,,4,,,,,,,,,,,,,,,,,,,,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
718,,,,,,,,,,,1,,,,,,,,,,,,,,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
719,,,,,,,,,,,,,9,,,,,,,,,,,,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
720,,,,,,,,,,,,,,,,,,,,,,,,,,,7,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
